user_id,age,steps_per_day,active_minutes,sleep_hours,calories_burned,activity_segment
462,35.0,14553.0,129.8,6.41,2631.7,Highly Active
463,28.0,5103.0,54.1,7.23,1890.9,LIGHT
464,37.0,7514.0,73.9,5.54,2246.5,moderately active
465,34.0,8775.0,83.6,6.84,2296.6,Moderately Active
466,33.0,7134.0,70.2,6.09,2179.7,Moderate
467,41.0,7130.0,67.0,8.23,2465.4,Moderately Active
468,43.0,9265.0,98.6,6.25,2291.8,moderately active
469,30.0,12579.0,120.9,6.57,2709.1,Highly Active
470,29.0,10303.0,96.0,7.51,2458.0,HIGHLY ACTIVE
471,32.0,12436.0,110.1,6.7,2720.9,HIGHLY ACTIVE
472,18.0,4860.0,49.6,9.8,1922.6,LIGHT
473,20.0,8952.0,87.9,8.22,2327.7,moderately active
474,49.0,8466.0,92.5,7.22,2364.8,moderately active
475,51.0,9053.0,74.5,7.6,2133.2,moderately active
476,33.0,12129.0,116.4,4.61,2394.5,HIGHLY ACTIVE
477,41.0,7338.0,80.2,8.55,2248.3,Moderate
478,38.0,6783.0,54.6,7.76,2284.3,Moderately Active
479,66.0,9602.0,88.6,7.12,2344.1,moderately active
480,46.0,2665.0,23.7,7.82,1788.9,Lightly Active
481,34.0,7289.0,74.2,7.96,2362.9,Moderately Active
482,,7597.0,70.4,6.74,2205.8,Moderate
483,19.0,5239.0,52.6,7.62,2139.4,Lightly Active
484,37.0,11171.0,99.8,8.35,2821.9,HIGHLY ACTIVE
485,27.0,4813.0,55.9,7.7,1970.8,light activity
486,21.0,7592.0,75.1,6.92,2220.8,Moderately Active
487,29.0,8879.0,85.8,7.53,2390.5,moderately active
488,24.0,12060.0,111.8,8.72,2768.9,highly active
489,52.0,7968.0,81.0,8.06,2268.7,Moderate
490,44.0,10808.0,98.0,5.92,2565.8,highly active
491,35.0,10102.0,107.8,7.85,2527.5,HIGHLY ACTIVE
492,50.0,8370.0,69.9,7.7,2247.5,Moderate
493,36.0,4731.0,35.6,8.48,1905.0,LIGHT
494,26.0,3696.0,26.3,7.24,1798.6,light activity
495,50.0,8320.0,62.7,6.79,2593.0,Moderately Active
496,40.0,6372.0,68.5,5.7,1975.7,moderately active
497,25.0,10758.0,104.1,6.44,2326.8,Highly Active
498,33.0,10238.0,105.0,8.53,2510.0,highly active
499,26.0,7446.0,63.6,7.42,2213.9,Moderate
500,21.0,4527.0,53.7,7.09,2069.6,light activity
501,44.0,9532.0,89.9,8.63,2283.6,Moderately Active
502,54.0,4946.0,52.6,8.4,1909.6,light activity
503,21.0,5725.0,62.7,6.39,2074.2,LIGHT
504,41.0,5062.0,46.1,8.52,2121.2,LIGHT
505,28.0,7584.0,93.9,5.38,2194.8,Moderately Active
506,30.0,11511.0,116.6,7.71,2602.4,highly active
507,29.0,7985.0,72.3,7.58,2187.0,moderately active
508,26.0,6670.0,56.9,8.46,1944.7,Moderately Active
509,35.0,3423.0,37.8,7.62,1751.6,Lightly Active
510,27.0,9656.0,91.9,6.93,2511.5,Moderately Active
511,38.0,5659.0,65.7,7.02,2044.9,LIGHT
512,34.0,8353.0,70.3,10.0,2406.1,Moderate
513,33.0,6937.0,70.1,7.29,2188.1,Moderate
514,26.0,10515.0,85.4,7.86,2250.6,HIGHLY ACTIVE
515,29.0,7528.0,76.2,4.98,2300.9,Moderate
516,43.0,7823.0,74.3,6.29,2153.2,Moderately Active
517,40.0,9457.0,104.3,7.77,2397.6,Moderate
518,25.0,14321.0,117.0,5.42,2848.3,Highly Active
519,36.0,10665.0,109.8,7.8,2364.5,highly active
520,43.0,7734.0,60.8,6.4,2137.4,moderately active
521,18.0,8010.0,66.1,6.06,2094.9,moderately active
522,40.0,6425.0,50.1,6.4,1946.8,Moderately Active
523,28.0,5150.0,54.9,8.88,1994.6,Lightly Active
524,41.0,6342.0,53.5,7.57,1996.3,Moderate
525,27.0,5684.0,46.6,6.2,2009.2,Lightly Active
526,18.0,9960.0,94.6,8.05,2503.4,Moderately Active
527,19.0,4786.0,53.5,8.11,1939.3,LIGHT
528,35.0,12000.0,110.3,6.78,2405.1,Highly Active
529,38.0,10256.0,94.2,8.26,2515.2,HIGHLY ACTIVE
530,26.0,8062.0,91.8,8.31,2239.1,Moderate
531,,8001.0,77.8,8.14,2490.7,moderately active
532,18.0,6328.0,69.2,6.46,2112.4,Moderately Active
533,34.0,8810.0,84.6,5.9,2318.4,Moderately Active
534,23.0,11264.0,95.1,5.34,2210.7,Highly Active
535,28.0,5891.0,63.5,6.48,1979.6,light activity
536,35.0,3400.0,33.1,6.8,1611.8,Lightly Active
537,26.0,10110.0,93.5,6.88,2464.3,highly active
538,31.0,8973.0,87.2,7.15,2342.8,Moderately Active
539,45.0,4639.0,33.1,9.11,2016.9,light activity
540,29.0,5800.0,45.5,6.83,2139.7,Lightly Active
541,43.0,5423.0,62.5,7.15,2209.3,LIGHT
542,24.0,5826.0,,5.2,2048.2,Lightly Active
543,40.0,7029.0,63.6,9.65,2181.1,Moderately Active
544,49.0,7200.0,71.3,5.75,2278.8,Moderately Active
545,18.0,6048.0,57.3,6.42,2006.0,Moderate
546,27.0,5726.0,61.1,7.97,1989.3,Lightly Active
547,41.0,7314.0,70.5,7.47,2396.1,moderately active
548,33.0,8503.0,82.4,9.01,2095.7,moderately active
549,39.0,7051.0,63.1,7.99,2229.9,moderately active
550,29.0,11476.0,107.2,7.11,2586.1,HIGHLY ACTIVE
551,36.0,9524.0,98.2,8.35,2286.6,Moderate
552,33.0,3227.0,32.4,8.48,1794.5,light activity
553,47.0,9571.0,97.1,6.47,2376.2,Moderate
554,38.0,9817.0,91.4,8.26,2433.3,Moderately Active
555,38.0,6696.0,71.7,6.96,2230.2,Moderate
556,31.0,3514.0,40.3,7.09,1915.7,light activity
557,30.0,8024.0,76.6,7.36,2290.1,Moderate
558,31.0,7977.0,79.3,6.78,2355.2,Moderate
559,39.0,4635.0,58.3,6.72,2115.5,LIGHT
560,31.0,3646.0,42.3,8.28,2117.3,LIGHT
561,38.0,7737.0,78.3,5.52,2386.6,moderately active
562,56.0,7301.0,67.9,6.03,2202.2,Moderately Active
563,44.0,6748.0,78.8,7.94,2295.8,moderately active
564,32.0,7750.0,79.7,7.12,2318.4,Moderately Active
565,47.0,4692.0,49.7,8.29,2029.7,LIGHT
566,31.0,6696.0,64.8,7.59,2056.3,Moderately Active
567,18.0,9600.0,97.8,5.73,2442.8,Moderately Active
568,25.0,6950.0,63.1,7.27,1917.2,Moderately Active
569,18.0,2984.0,20.6,7.79,1945.4,light activity
570,31.0,6582.0,65.4,7.46,2199.9,moderately active
571,35.0,4790.0,59.4,6.68,2034.2,LIGHT
572,52.0,8801.0,96.1,6.9,2329.9,moderately active
573,38.0,8957.0,83.8,6.58,2416.7,Moderately Active
574,33.0,3024.0,35.5,5.74,2098.8,Lightly Active
575,43.0,10277.0,99.8,5.59,2506.7,Highly Active
576,18.0,4663.0,46.7,7.63,2225.1,light activity
577,37.0,12678.0,119.8,6.24,2743.7,HIGHLY ACTIVE
578,43.0,7854.0,74.8,7.83,2155.8,moderately active
579,20.0,4261.0,53.6,6.55,2064.7,LIGHT
580,46.0,,53.9,5.76,2068.2,Lightly Active
581,38.0,9044.0,91.9,6.75,2277.7,Moderately Active
582,31.0,6826.0,65.2,9.5,2119.2,Moderate
583,41.0,7710.0,89.7,7.09,2254.3,Moderately Active
584,58.0,12838.0,120.9,7.91,2673.2,Highly Active
585,37.0,5902.0,61.2,7.39,2076.7,light activity
586,37.0,8180.0,72.1,5.65,2288.6,Moderate
587,30.0,12260.0,111.4,8.79,2648.9,HIGHLY ACTIVE
588,27.0,,84.3,6.93,2486.0,Lightly Active
589,43.0,3180.0,30.2,5.76,1929.8,LIGHT
590,26.0,9516.0,87.0,6.64,2291.8,Moderate
591,36.0,4511.0,46.3,6.97,2241.4,LIGHT
592,30.0,12220.0,112.3,8.02,2515.6,HIGHLY ACTIVE
593,40.0,5531.0,42.0,6.45,1970.4,Lightly Active
594,38.0,16909.0,149.8,10.0,3031.9,HIGHLY ACTIVE
595,45.0,12402.0,110.3,6.17,2946.9,Highly Active
596,30.0,5610.0,56.6,7.87,2127.0,LIGHT
597,32.0,8060.0,85.4,5.03,2227.5,moderately active
598,25.0,10261.0,111.9,7.06,2312.7,HIGHLY ACTIVE
599,31.0,10351.0,101.7,7.6,2267.8,highly active
600,39.0,9327.0,77.8,5.97,2332.4,moderately active
601,43.0,11756.0,105.2,8.85,2615.2,highly active
602,26.0,7631.0,78.4,7.68,2086.5,Moderate
603,44.0,6900.0,71.4,6.85,2222.6,Moderate
604,49.0,6959.0,75.9,7.67,2059.1,Moderately Active
605,39.0,10575.0,97.3,6.55,2354.3,HIGHLY ACTIVE
606,54.0,9096.0,82.9,8.58,2416.7,moderately active
607,27.0,8874.0,98.0,8.32,2301.5,Moderately Active
608,23.0,10386.0,97.0,7.61,2612.6,highly active
609,18.0,1847.0,17.3,7.87,1682.0,LIGHT
610,50.0,8930.0,96.2,5.58,2519.9,Moderate
611,42.0,8656.0,70.2,8.81,2542.0,Moderate
612,34.0,13006.0,90.4,7.09,2457.5,highly active
613,38.0,3414.0,44.6,8.33,2228.0,LIGHT
614,24.0,12672.0,122.9,8.02,2663.4,highly active
615,59.0,8226.0,81.9,8.31,2221.7,Moderate
616,36.0,9467.0,78.5,6.05,2304.4,moderately active
617,36.0,13028.0,118.1,6.19,2610.2,Highly Active
618,42.0,9682.0,88.5,9.67,2557.8,Moderately Active
619,40.0,9201.0,82.4,5.53,2501.7,Moderately Active
620,37.0,8727.0,94.0,5.99,2525.5,Moderately Active
621,27.0,6550.0,56.2,7.25,1963.6,moderately active
622,40.0,7915.0,78.5,7.25,2292.8,moderately active
623,54.0,5853.0,68.3,6.61,1950.8,Lightly Active
624,48.0,7866.0,78.6,7.88,2389.7,moderately active
625,51.0,1000.0,28.3,8.19,1700.0,light activity
626,30.0,9287.0,91.9,7.18,2445.9,Moderately Active
627,25.0,7635.0,77.1,6.9,2191.6,moderately active
628,34.0,6991.0,71.2,7.18,1988.7,moderately active
629,36.0,8659.0,87.1,6.65,2444.2,moderately active
630,46.0,,37.7,5.33,2032.9,light activity
631,18.0,13788.0,114.5,7.53,2695.1,HIGHLY ACTIVE
632,50.0,7692.0,81.7,8.04,2019.7,Moderately Active
633,33.0,7562.0,82.3,7.03,2359.6,moderately active
634,31.0,5104.0,54.5,4.71,1959.4,light activity
635,25.0,8072.0,72.9,6.57,2316.7,Moderately Active
636,18.0,12161.0,98.9,8.2,2483.9,HIGHLY ACTIVE
637,43.0,11108.0,103.3,5.62,2466.3,Highly Active
638,36.0,10563.0,87.2,7.97,2484.0,Highly Active
639,22.0,9639.0,78.4,6.71,2248.9,Moderate
640,22.0,6924.0,67.5,7.18,2161.7,Moderate
641,32.0,3650.0,34.3,6.45,1962.6,LIGHT
642,52.0,7397.0,74.4,5.95,2490.4,Moderate
643,32.0,7292.0,69.5,8.78,2197.2,Moderate
644,20.0,11146.0,98.0,8.1,2594.5,highly active
645,33.0,8928.0,70.8,7.91,2144.2,Moderate
646,32.0,12837.0,110.2,8.2,2821.6,Highly Active
647,18.0,11592.0,100.1,7.75,2425.0,highly active
648,34.0,6631.0,55.5,8.24,2104.3,moderately active
649,33.0,2615.0,29.2,6.47,1895.6,LIGHT
650,42.0,12157.0,102.1,8.72,2462.0,HIGHLY ACTIVE
651,53.0,12078.0,109.3,8.62,,highly active
652,46.0,3901.0,44.4,7.62,1873.9,light activity
653,32.0,12528.0,107.8,6.88,2694.6,Highly Active
654,24.0,9146.0,89.6,5.85,2498.2,Moderate
655,61.0,8482.0,69.8,7.45,2330.3,moderately active
656,36.0,12844.0,108.1,9.05,2695.6,highly active
657,35.0,12034.0,109.4,5.92,2882.7,HIGHLY ACTIVE
658,35.0,9954.0,98.4,8.32,2491.7,moderately active
659,37.0,9420.0,95.4,6.68,2418.8,Moderately Active
660,34.0,9849.0,105.0,6.78,2503.5,Moderately Active
661,29.0,6800.0,63.7,5.91,2313.2,Moderately Active
662,30.0,7835.0,74.3,6.37,2529.2,Moderate
663,35.0,5293.0,45.8,7.91,2001.6,Lightly Active
664,30.0,7001.0,58.3,8.05,2038.8,Moderately Active
665,28.0,6900.0,69.3,7.46,2327.3,moderately active
666,36.0,6094.0,54.6,6.65,1929.0,Moderate
667,32.0,8410.0,89.9,5.99,2369.2,moderately active
668,50.0,7028.0,56.9,7.27,2180.3,Moderate
669,18.0,9507.0,93.1,6.8,2387.4,Moderate
670,46.0,3133.0,28.1,7.43,1847.4,Lightly Active
671,47.0,7660.0,67.3,6.85,2015.5,Moderate
672,18.0,8395.0,84.3,6.87,2210.6,moderately active
673,32.0,7068.0,63.5,7.37,2284.5,moderately active
674,31.0,7483.0,68.2,7.59,1964.7,Moderately Active
675,21.0,3244.0,30.5,8.55,1857.8,light activity
676,27.0,9069.0,99.9,6.83,2370.1,Moderate
677,24.0,9943.0,87.9,7.8,2160.0,moderately active
678,53.0,9481.0,89.4,9.18,2587.4,Moderately Active
679,44.0,11116.0,101.0,7.83,2380.7,highly active
680,48.0,8605.0,83.5,8.48,2387.0,Moderate
681,42.0,9436.0,83.7,6.52,2303.2,Moderate
682,24.0,8468.0,79.0,6.41,2195.5,Moderately Active
683,30.0,10063.0,97.0,7.02,2412.5,HIGHLY ACTIVE
684,40.0,3268.0,30.3,7.14,1825.6,LIGHT
685,23.0,5319.0,63.0,8.38,2069.1,Lightly Active
686,42.0,12761.0,125.8,6.4,2583.1,HIGHLY ACTIVE
687,33.0,1000.0,23.2,7.1,1616.1,light activity
688,31.0,7579.0,73.7,8.38,2356.5,moderately active
689,42.0,11517.0,82.0,7.44,2447.3,highly active
690,39.0,7720.0,77.7,7.19,2251.1,Moderate
691,31.0,6785.0,63.4,7.46,,Moderate
692,47.0,8388.0,77.9,5.96,2478.1,Moderate
693,24.0,6941.0,52.7,5.94,2112.5,Moderate
694,41.0,8093.0,81.4,5.45,2062.2,Moderate
695,41.0,5950.0,48.0,7.43,2092.8,Lightly Active
696,32.0,11326.0,105.3,8.21,2439.3,Highly Active
697,38.0,12270.0,119.5,8.04,2739.4,HIGHLY ACTIVE
698,22.0,7600.0,69.6,8.46,2344.9,moderately active
699,44.0,3841.0,51.7,8.8,2090.5,Lightly Active
700,33.0,6428.0,57.6,7.36,2064.3,Moderately Active
701,30.0,7448.0,76.9,7.13,2229.1,moderately active
702,45.0,9517.0,78.9,8.82,2373.5,moderately active
703,28.0,4976.0,59.7,6.43,2169.9,Lightly Active
704,21.0,5693.0,64.4,5.9,1989.4,Lightly Active
705,19.0,9532.0,93.2,6.83,2412.9,Moderately Active
706,41.0,10817.0,97.0,6.7,2698.9,highly active
707,22.0,6135.0,49.9,7.25,2011.5,Moderately Active
708,53.0,4000.0,40.2,6.26,1937.7,light activity
709,18.0,17852.0,167.7,7.61,3387.6,highly active
710,52.0,10350.0,97.3,6.57,2426.0,highly active
711,37.0,7199.0,57.6,8.55,1969.6,Moderate
712,34.0,10607.0,89.4,5.89,2428.0,highly active
713,30.0,7627.0,83.6,7.05,2478.3,Moderate
714,39.0,10601.0,102.2,6.83,2612.9,HIGHLY ACTIVE
715,35.0,8478.0,70.8,7.45,2147.1,Moderate
716,46.0,8274.0,64.8,8.22,2281.5,Moderate
717,36.0,7659.0,68.8,7.49,2198.9,moderately active
718,37.0,3658.0,25.7,7.06,1964.7,light activity
719,31.0,13814.0,123.9,7.96,2643.3,Highly Active
720,34.0,5175.0,72.7,8.13,2183.2,light activity
721,38.0,3920.0,29.9,7.5,2125.2,Lightly Active
722,18.0,7361.0,69.9,7.63,1897.2,Moderate
723,22.0,5116.0,63.1,7.91,2153.8,LIGHT
724,42.0,7845.0,81.4,5.39,2436.8,Moderately Active
725,37.0,10063.0,92.7,6.81,2236.8,HIGHLY ACTIVE
726,33.0,10986.0,100.4,7.61,2409.4,Highly Active
727,35.0,10444.0,87.8,6.88,2373.9,HIGHLY ACTIVE
728,38.0,7083.0,66.9,6.88,2098.6,Moderately Active
729,30.0,8149.0,79.9,7.61,2189.4,moderately active
730,27.0,9224.0,95.7,7.64,2352.9,moderately active
731,37.0,2727.0,27.8,7.71,1935.9,LIGHT
732,25.0,9712.0,89.4,6.33,2573.2,moderately active
733,39.0,5442.0,32.6,5.64,2050.1,LIGHT
734,18.0,14121.0,129.5,8.08,2872.6,HIGHLY ACTIVE
735,45.0,6786.0,72.8,6.38,2416.5,Moderately Active
736,40.0,7445.0,77.1,6.31,2487.1,Moderate
737,38.0,5691.0,48.1,6.21,2068.3,LIGHT
738,45.0,6110.0,62.1,8.47,2295.0,moderately active
739,,14822.0,128.1,7.43,2830.3,HIGHLY ACTIVE
740,45.0,10821.0,108.3,7.58,2494.1,HIGHLY ACTIVE
741,18.0,3352.0,,7.96,1891.5,LIGHT
742,22.0,12513.0,102.1,7.15,2693.0,HIGHLY ACTIVE
743,29.0,11580.0,104.7,8.31,2715.9,highly active
744,35.0,7156.0,73.3,5.88,2284.9,Moderately Active
745,40.0,8920.0,86.3,6.01,2299.0,Moderate
746,28.0,7955.0,72.2,5.95,2188.0,moderately active
747,37.0,13918.0,121.3,7.66,2489.1,highly active
748,27.0,5611.0,48.9,7.76,2091.3,Lightly Active
749,29.0,8438.0,77.2,6.68,2323.5,Moderately Active
750,21.0,6716.0,59.1,6.94,2013.3,Moderately Active
751,26.0,3701.0,48.6,8.59,2017.7,LIGHT
752,21.0,14575.0,124.2,6.44,2807.6,Highly Active
753,25.0,4455.0,48.1,7.52,1814.9,Lightly Active
754,46.0,8660.0,82.6,6.45,2281.5,Moderate
755,26.0,2778.0,40.7,8.41,2056.9,light activity
756,61.0,6803.0,75.4,7.89,2131.8,moderately active
757,40.0,9266.0,92.8,5.66,2390.2,Moderate
758,37.0,5526.0,58.9,6.91,2103.4,light activity
759,26.0,9760.0,82.9,4.91,2367.8,Moderately Active
760,42.0,7193.0,61.4,8.19,2251.9,Moderate
761,29.0,11480.0,98.9,9.45,2624.5,Highly Active
762,36.0,12085.0,116.7,4.8,2762.5,highly active
763,61.0,6240.0,62.6,5.63,2093.5,Moderate
764,34.0,8230.0,85.5,7.38,2375.4,Moderate
765,46.0,8550.0,89.3,7.18,2442.6,moderately active
766,28.0,9858.0,86.3,6.75,2374.8,Moderate
767,35.0,8043.0,77.3,5.29,2184.8,moderately active
768,53.0,8571.0,81.3,7.56,2328.2,moderately active
769,29.0,7270.0,68.0,8.18,2126.3,Moderately Active
770,53.0,8346.0,75.3,10.0,2192.1,moderately active
771,42.0,11894.0,118.6,8.64,2636.0,highly active
772,29.0,9938.0,93.2,5.77,2397.6,Moderate
773,41.0,10104.0,94.3,7.19,2452.9,Highly Active
774,45.0,10169.0,88.3,7.85,,HIGHLY ACTIVE
775,41.0,7539.0,78.2,6.44,2231.1,Moderate
776,19.0,8956.0,76.6,8.06,2038.2,Moderate
777,28.0,4744.0,53.2,7.97,1900.8,light activity
778,33.0,11806.0,112.2,8.56,2569.6,Highly Active
779,34.0,1000.0,15.0,8.08,1850.7,Lightly Active
780,41.0,7739.0,77.0,7.51,2320.8,Moderate
781,37.0,11423.0,106.7,6.5,2551.6,HIGHLY ACTIVE
782,22.0,3908.0,42.3,5.78,1899.7,light activity
783,39.0,9199.0,86.8,7.44,2331.0,Moderately Active
784,41.0,5958.0,60.1,6.76,2265.4,Lightly Active
785,41.0,6894.0,68.5,6.86,2051.4,moderately active
786,46.0,10838.0,100.8,8.43,2403.8,highly active
787,43.0,8594.0,72.8,8.71,2405.9,Moderately Active
788,40.0,1897.0,24.6,5.84,1742.5,LIGHT
789,34.0,5071.0,54.4,6.97,2278.4,light activity
790,18.0,10926.0,101.8,6.72,2581.9,Highly Active
791,39.0,9347.0,95.5,7.55,2541.3,Moderately Active
792,37.0,13244.0,125.3,4.71,2502.2,highly active
793,38.0,13048.0,111.8,5.59,2761.4,HIGHLY ACTIVE
794,22.0,6973.0,66.8,7.07,2079.0,Moderate
795,24.0,15510.0,136.8,8.06,2930.9,highly active
796,46.0,8073.0,77.2,7.28,2228.6,Moderately Active
797,35.0,5112.0,52.6,7.94,2067.1,LIGHT
798,42.0,6099.0,65.7,7.42,2004.6,moderately active
799,35.0,1230.0,21.7,8.6,1535.5,Lightly Active
800,35.0,12821.0,126.7,8.83,2701.8,highly active
801,44.0,12784.0,118.5,6.36,2613.9,Highly Active
802,30.0,4953.0,44.6,8.17,1894.2,Lightly Active
803,36.0,7316.0,67.2,7.76,1996.3,moderately active
804,30.0,8287.0,83.9,9.96,1987.4,Moderate
805,31.0,5119.0,39.7,6.32,2052.2,LIGHT
806,32.0,2735.0,22.0,7.07,1780.5,LIGHT
807,37.0,7369.0,71.5,6.06,2145.1,moderately active
808,30.0,7037.0,76.2,6.13,2247.2,Moderately Active
809,48.0,6835.0,77.4,7.62,2338.9,moderately active
810,26.0,8668.0,80.5,7.43,2344.4,Moderate
811,33.0,12289.0,120.9,7.8,2583.4,Highly Active
812,31.0,7091.0,69.7,7.77,2453.7,Moderate
813,49.0,8511.0,68.7,6.94,2181.4,Moderate
814,37.0,10181.0,94.8,6.93,2268.1,Highly Active
815,45.0,9662.0,85.6,6.13,2389.1,Moderate
816,20.0,6157.0,68.7,6.43,2121.0,Moderate
817,38.0,8289.0,78.9,7.14,2402.1,Moderately Active
818,44.0,9643.0,80.1,7.42,2291.3,Moderately Active
819,36.0,4615.0,36.5,7.98,1933.7,light activity
820,46.0,11791.0,108.1,7.87,2459.0,HIGHLY ACTIVE
821,30.0,12295.0,93.1,8.91,2622.6,Highly Active
822,49.0,5832.0,54.5,6.13,2097.5,light activity
823,58.0,8581.0,83.4,6.94,2286.5,Moderately Active
824,31.0,9927.0,84.3,6.23,2365.8,moderately active
825,31.0,6363.0,71.0,8.61,2167.7,moderately active
826,50.0,9445.0,98.2,6.65,2245.5,Moderately Active
827,51.0,8490.0,72.6,8.47,2412.0,Moderate
828,30.0,3596.0,37.6,8.8,2044.7,LIGHT
829,31.0,9377.0,96.1,7.65,2411.3,Moderate
830,32.0,4700.0,49.2,7.52,2000.1,Lightly Active
831,22.0,10818.0,89.0,7.24,2323.2,Highly Active
832,26.0,5986.0,58.7,6.85,2311.6,Lightly Active
833,,7516.0,65.8,6.72,2379.7,moderately active
834,27.0,12117.0,119.8,7.04,2671.9,Highly Active
835,35.0,9489.0,93.9,9.21,2501.1,Moderate
836,37.0,4762.0,47.2,6.05,2150.6,LIGHT
837,51.0,4955.0,52.4,7.43,2156.0,LIGHT
838,25.0,6202.0,51.2,7.98,1981.2,Moderately Active
839,45.0,9184.0,80.5,6.89,2298.0,Moderately Active
840,33.0,9075.0,98.1,7.66,2456.8,Moderate
841,35.0,5471.0,56.0,5.54,2094.6,Lightly Active
842,,4498.0,54.9,8.66,2112.5,light activity
843,24.0,8845.0,85.6,8.44,2417.5,Moderate
844,39.0,7454.0,82.6,7.09,2295.6,Moderately Active
845,37.0,14472.0,114.6,6.23,2397.2,Highly Active
846,40.0,8110.0,76.1,8.07,2410.0,Moderately Active
847,38.0,13443.0,135.2,5.94,2846.3,Highly Active
848,60.0,4489.0,55.1,6.09,2270.5,Lightly Active
849,29.0,3280.0,47.9,7.14,1882.1,LIGHT
850,30.0,4640.0,48.6,8.87,1782.1,light activity
851,29.0,11567.0,102.1,7.9,2507.3,HIGHLY ACTIVE
852,29.0,13268.0,112.4,6.49,2701.3,HIGHLY ACTIVE
853,29.0,5653.0,48.3,5.35,1994.7,LIGHT
854,47.0,6618.0,71.6,7.25,2348.9,Moderately Active
855,49.0,4493.0,51.5,7.48,1929.2,Lightly Active
856,29.0,2565.0,30.8,7.12,1826.7,LIGHT
857,27.0,10155.0,98.7,9.19,2422.2,Highly Active
858,40.0,8669.0,83.4,7.05,2656.6,Highly Active
859,29.0,8031.0,84.6,4.69,2191.2,Moderate
860,41.0,3800.0,49.3,6.75,2038.2,LIGHT
861,37.0,12920.0,109.1,7.7,2473.8,HIGHLY ACTIVE
862,20.0,6490.0,66.3,7.63,2198.3,Moderate
863,50.0,9601.0,76.7,7.01,2224.1,Moderately Active
864,53.0,3636.0,41.4,6.82,2061.1,LIGHT
865,29.0,7428.0,76.7,5.0,2350.2,Moderate
866,31.0,8874.0,73.4,7.29,2325.7,Moderate
867,38.0,8981.0,81.5,6.83,2163.2,Moderate
868,38.0,8464.0,80.6,7.47,2296.9,Moderate
869,42.0,9484.0,90.9,7.74,2353.9,moderately active
870,55.0,4608.0,46.2,8.57,2091.7,Lightly Active
871,33.0,8592.0,72.2,6.15,2167.2,moderately active
872,27.0,8341.0,79.1,5.78,2430.3,Moderately Active
873,21.0,8695.0,69.2,6.57,2384.3,Moderately Active
874,28.0,12325.5,76.6,6.39,2111.3,Highly Active
875,35.0,4180.0,41.3,6.29,1927.0,LIGHT
876,53.0,4047.0,42.6,8.79,1946.5,light activity
877,30.0,1357.0,16.8,7.36,1849.1,light activity
878,37.0,10453.0,85.0,9.37,2328.1,HIGHLY ACTIVE
879,35.0,10483.0,94.4,7.2,2474.4,highly active
880,47.0,10531.0,105.2,5.91,2626.6,highly active
881,60.0,8920.0,94.4,6.31,2409.3,Moderately Active
882,30.0,1601.0,42.9,8.33,1620.6,LIGHT
883,30.0,4920.0,64.5,5.95,2020.2,light activity
884,45.0,8511.0,71.4,7.81,2376.9,Moderately Active
885,42.0,8407.0,76.8,6.81,2379.0,Moderate
886,53.0,7332.0,70.9,6.18,1943.7,Moderate
887,41.0,9107.0,85.2,8.73,2374.7,Moderately Active
888,,8035.0,77.5,6.55,2385.2,Moderately Active
889,41.0,8362.0,98.9,6.29,2436.8,Moderately Active
890,46.0,6083.0,52.0,7.11,2160.3,Moderately Active
891,43.0,10946.0,95.5,6.64,2722.1,Highly Active
892,40.0,6708.0,79.0,9.64,2212.8,Moderate
893,46.0,4008.0,38.5,8.37,1970.8,light activity
894,47.0,5687.0,60.5,6.55,1985.3,LIGHT
895,49.0,6955.0,76.2,6.68,2141.7,Moderate
896,41.0,10982.0,105.4,4.98,2476.0,highly active
897,33.0,7873.0,77.1,7.35,2364.8,moderately active
898,36.0,7442.0,79.5,6.38,2163.2,Moderately Active
899,47.0,4254.0,38.3,7.3,2092.8,Lightly Active
900,27.0,10356.0,92.3,5.04,2304.2,highly active
901,39.0,6044.0,64.7,7.17,2207.4,Moderately Active
902,31.0,7700.0,57.6,9.07,2243.2,Moderately Active
903,35.0,12441.0,125.0,7.26,2690.7,Highly Active
904,48.0,9526.0,91.8,6.35,2514.1,Moderate
905,37.0,3115.0,37.2,7.18,1799.8,light activity
906,35.0,2691.0,19.4,7.13,,LIGHT
907,21.0,7807.0,64.8,9.61,2094.8,moderately active
908,42.0,4362.0,43.2,6.83,1970.0,Lightly Active
909,41.0,9946.0,99.3,5.88,2430.5,moderately active
910,57.0,8127.0,61.1,7.22,2312.9,Moderately Active
911,32.0,8496.0,87.1,7.42,2377.2,Moderate
912,37.0,5880.0,56.1,7.82,2171.8,Lightly Active
913,37.0,13224.0,118.4,8.03,2645.1,highly active
914,51.0,16528.0,149.8,9.35,2991.5,HIGHLY ACTIVE
915,34.0,7164.0,71.9,6.54,2427.3,moderately active
916,38.0,9059.0,79.8,6.44,2165.4,moderately active
917,41.0,,84.1,5.16,2088.9,light activity
918,37.0,7221.0,51.6,7.93,2207.8,Moderate
919,31.0,5504.0,52.3,6.22,1954.9,Lightly Active
920,37.0,4745.0,50.8,8.18,,light activity
921,46.0,4593.0,45.5,6.66,2052.8,LIGHT
922,25.0,9216.0,72.2,9.1,2182.9,moderately active
923,36.0,6441.0,69.7,5.62,2353.5,moderately active
924,28.0,1000.0,8.3,8.33,1697.2,Lightly Active
925,47.0,9335.0,87.2,8.19,2344.7,Moderately Active
